11	Cranston	81,059	1.5	14.1
12	Lincoln	21,900	0.8	17.6
13	Warwick	80,380	0.9	17.1
14	West Warwick	28,464	2.3	10.8
15	Central Falls	19,293	4.3	15.2
16	Newport	24,863	3.4	24.1
17	Pawtucket	71,892	4.5	26.2
18	Woonsocket	41,707	5.9	21.5
19	Providence	180,169	4.5	31.5
