192	Skokie	63,849	2.7	25.2
193	Vandalia	7,009	3.4	22.7
194	Rock Island	37,985	2.6	26
195	Cicero	82,310	3.8	21.5
196	Steger	9,388	2.7	26.3
197	Monmouth	9,042	3.4	23.4
198	South Holland	21,690	3.1	24.9
199	Mattoon	17,794	5.6	15.8
200	Rantoul	12,741	2.7	27.4
201	Sterling	14,674	2.3	29.7
202	Silvis	7,578	4.2	23
203	Herrin	12,930	2.7	29.1
204	Effingham	12,624	3.4	26.9
205	Richton Park	13,485	4.1	24.5
206	Gurnee	30,698	1.4	35.3
207	Jacksonville	18,320	3.5	28.3
208	Bartonville	6,221	2.6	32.1
209	Urbana	42,029	3.6	29.3
210	East Peoria	22,640	5	25.8
211	Hazel Crest	13,811	3.8	30.7
212	Moline	42,051	5.4	25
213	DeKalb	43,064	5.3	25.7
214	Carbondale	25,816	4.3	29.4
215	Maywood	23,573	5.7	24.2
216	Calumet City	36,560	5.1	26.8
217	Belleville	41,283	4.1	30.5
218	Decatur	71,625	5	28.6
219	Paris	8,253	7.4	19.6
220	Champaign	88,326	6.8	22.6
221	Kewanee	12,413	2.8	39.4
222	Homewood	19,056	2.4	41.2
223	Country Club Hills	16,565	4.3	35.6
224	Broadview	7,761	2.4	42.5
225	Zion	23,885	6.2	30.2
226	Granite City	28,593	7.7	25.5
227	Quincy	40,249	6.3	32
228	Forest Park	13,919	4.7	38.1
229	East Alton	6,073	4.8	38
230	Riverdale	13,322	7.4	28.3
231	Murphysboro	7,511	7.1	30.8
232	Fairview Heights	16,516	4.1	42.1
233	Salem	7,131	2.5	48
234	Evergreen Park	19,497	2.8	47.2
235	Harrisburg	8,697	5.6	37.4
236	Olney	8,919	5	41.6
237	Alton	26,563	6.4	37.4
238	Cahokia	14,004	5.4	43.1
239	Lansing	27,904	3.2	54.7
240	Kankakee	26,032	8.8	33.5
241	Peoria	112,595	7.6	40
242	Chicago	2,719,151	10.1	31.8
243	Oak Brook	8,103	1.2	68.1
244	Wood River	10,210	5.8	51.7
245	Springfield	114,623	8.3	47.9
246	Metropolis	6,076	5.4	59.1
247	North Riverside	6,548	3.1	68.4
248	Centralia	12,372	12.7	40.3
249	Rockford	146,198	13.9	36.7
250	Mount Vernon	14,914	15.3	51.8
251	Danville	31,203	17.9	48.3
