Brandon	10,107	0.366667	3.9
Lead	2,957	1	4.8
Summerset	2,690	0.266667	14.1
Sisseton	2,395	1.76667	7.86667
Madison	7,441	1.1	10.9333
Beresford	1,944	1.5	10
Tea	5,725	1.63333	13.3333
Brookings	24,206	1.63333	14
North Sioux City	2,821	0.266667	18.6667
Hot Springs	3,426	2.13333	15.3
