196	Rialto	104,173	5.2	29.2
197	South Gate	95,570	6.6	24.7
198	Antioch	112,956	5.3	29.5
199	Chico	94,273	6.5	25.5
200	Riverside	331,022	5.1	30.9
201	Salinas	158,590	6.2	27.1
202	Lancaster	160,818	7.4	23.7
203	Turlock	74,267	5.7	30.1
204	Long Beach	470,445	7	25.3
205	Pleasant Hill	35,252	1.6	44.9
206	Pomona	153,496	5.7	30.6
207	Hemet	86,047	5	33.3
208	Los Angeles	4,029,741	7.5	25.1
209	San Luis Obispo	47,885	4	37.8
210	Fresno	531,818	5.6	33.4
211	Sacramento	507,037	6.6	30.4
212	Huntington Park	58,922	7.3	30.5
213	San Leandro	91,359	5.2	39.2
214	Bakersfield	385,609	4.9	41.7
215	Berkeley	123,735	4.7	43.5
216	Redding	92,068	6.7	37.3
217	Beverly Hills	34,557	3.1	50.8
218	Culver City	39,335	4.8	44.6
219	Palm Springs	48,644	5.6	42.7
220	Montclair	39,648	6	41.5
221	Vallejo	122,974	7.7	36.7
222	Santa Cruz	65,680	5.9	44.2
223	Modesto	215,822	8.8	35.8
224	Compton	97,775	12	26.2
225	Richmond	110,982	9.4	39.2
226	San Francisco	889,282	6.9	55.3
227	Santa Monica	92,674	8.6	51.1
228	West Hollywood	37,478	8	56
229	Stockton	313,158	14	37.7
230	San Bernardino	217,986	13.3	41.4
231	Oakland	430,230	12.7	53.9
