197	Gladewater	6,402	3.7	24.4
198	Groves	15,722	4.5	19.5
199	Beeville	12,951	3.1	30.1
200	Mineral Wells	14,729	3.5	26.9
201	Bryan	85,152	3.9	24.3
202	Kingsville	25,383	3.2	29.7
203	San Juan	37,398	4.1	22.9
204	Navasota	7,677	4.4	21.1
205	Brownsville	184,461	3.8	26.2
206	Hurst	39,292	2.4	36.2
207	Uvalde	16,375	2.2	37.9
208	Hillsboro	8,422	2.4	36.8
209	Athens	12,704	4.3	22.5
210	South Houston	17,619	4.1	24
211	Pasadena	154,101	4.4	22.5
212	Wharton	8,754	3.5	29.2
213	Los Fresnos	7,947	5.3	16.6
214	Lancaster	39,772	4.3	24.7
215	Rockport	10,734	2	41.3
216	Carthage	6,555	4	27.3
217	Tyler	106,159	3.9	29.5
218	Wichita Falls	104,738	3.7	30.9
219	Victoria	67,766	4.1	27.8
220	Pleasanton	10,627	2.8	38.2
221	Vernon	10,259	4.5	26.2
222	Edinburg	92,391	3.3	35.2
223	Longview	81,660	4	30.7
224	Brownwood	18,772	4.2	29.3
225	San Angelo	101,084	3.7	33.5
226	San Benito	24,559	2.6	41.5
227	Forest Hill	13,037	4.1	30.9
228	Terrell	18,104	4	32.1
229	Arlington	400,920	4.4	29.4
230	Mount Pleasant	16,291	3.9	34.1
231	Borger	12,675	3.2	39.4
232	Austin	973,344	3.8	34.6
233	Jacksonville	14,960	5.1	25.1
234	Leon Valley	11,598	2.9	42.2
235	Jasper	7,602	2.8	43.5
236	Seminole	7,725	6.7	14.5
237	Sweetwater	10,530	4.7	29.2
238	Abilene	122,480	4.8	28.8
239	Gainesville	16,478	5.8	22
240	Fort Worth	893,756	5	28.5
241	Mesquite	144,558	4	36.2
242	Texas City	49,044	4.8	30.4
243	Baytown	77,539	3.9	37.5
244	Granbury	10,228	2.4	48.3
245	Lufkin	35,937	3.7	39
246	Willis	6,515	6.1	21.6
247	Weslaco	40,856	4	39
248	Big Spring	28,001	5.4	28.4
249	Galveston	50,896	5.2	30.2
250	Richland Hills	8,089	4.7	35
251	Bay City	17,517	4.2	39.2
252	Fort Stockton	8,365	7.8	12.9
253	Duncanville	39,618	5.4	31.6
254	Hereford	14,812	6.5	23.5
255	Converse	24,185	7.1	19.9
256	Marshall	23,146	5.9	29.7
257	Harlingen	65,525	4.2	42.6
258	Mercedes	16,869	4.8	38.3
259	Corsicana	23,660	5.7	32.3
260	Lamesa	9,183	4.7	40.7
261	Cleveland	8,171	4.7	42.5
262	Port Arthur	55,643	7	26
263	Pampa	17,412	5.9	37.5
264	Waco	138,091	6.4	35.1
265	La Marque	17,107	4.3	52.8
266	Texarkana	37,460	4.6	51.1
267	Alice	18,925	4.8	49.6
268	Balch Springs	25,565	7	34.5
269	San Antonio	1,539,328	6.3	39.9
270	Henderson	13,241	6.5	39
271	Addison	15,839	4.5	55.1
272	Dallas	1,362,465	7.6	32.5
273	Odessa	119,545	8.8	25.1
274	Corpus Christi	328,614	7.6	36.4
275	Paris	24,736	8.8	29.3
276	Aransas Pass	8,280	5.8	53.5
277	Alamo	19,840	6.6	48
278	Levelland	13,646	9.1	31.2
279	Raymondville	10,959	9.7	29
280	Webster	11,194	4.2	69.1
281	Amarillo	201,082	8.1	41.9
282	Hempstead	7,969	10.9	25.3
283	Pecos	10,094	12.3	16.2
284	Houston,	2,344,966	10.3	40.1
285	Beaumont	119,368	10.6	37.8
286	Lubbock	257,372	10	45.6
287	Bastrop	9,050	10.4	43
288	Bellmead	10,587	12.9	62
289	Humble	16,122	9	96.9
