Milton	2,966	1.13333	14.2
Clayton	3,297	3.63333	9.76667
Lewes	3,134	1.5	21.9667
Elsmere	6,033	3.76667	19.6667
Middletown	22,350	3.26667	21.8
Newark	34,207	3	20.5
Smyrna	11,791	5.2	24.5333
Millsboro	4,439	3.53333	41.4
New Castle	5,351	4.16667	39.8333
Camden	3,497	4	49.7
