145	New Sewickley Township	7,249	0.7	7.4
146	Robeson Township	7,432	1.2	5.7
147	Bethel Park	32,417	0.3	8.7
148	Buffalo Township	7,294	1.5	4.7
149	Lower Heidelberg Township	6,071	1.8	3.6
150	Lower Providence Township	27,051	1.2	5.7
151	Mount Lebanon	32,239	0.7	7.5
152	Shaler Township	28,039	0.7	7.5
153	Manor Township, Lancaster County	21,090	1.1	6.1
154	Butler Township, Luzerne County	9,788	0.8	7.3
155	Lower Saucon Township	10,824	0.9	7
156	West Hills Regional	10,032	0.6	8.2
157	Westtown-East Goshen Regional	32,253	1.2	6
158	Lower Moreland Township	13,204	0.3	9.2
159	Washington Township, Northampton County	5,228	0.8	7.7
160	Lower Burrell	11,155	0.8	7.5
161	Greene County Regional Police Department	4,492	0.2	9.6
162	Radnor Township	31,935	1	7
163	Conewago Township, Adams County	7,184	0.8	7.5
164	Economy	9,205	0.2	9.7
165	O'Hara Township	8,724	1.5	5.4
166	Cranberry Township	31,154	0.3	9.7
167	Upper Leacock Township	8,963	0.8	7.9
168	Northern York County Regional	69,814	0.5	8.9
169	Carlisle	19,335	0.9	7.5
170	Brighton Township	8,297	1.8	4.5
171	Easttown Township	10,668	1.6	5.2
172	Cumberland Township, Adams County	6,236	1.9	4.2
173	Bern Township	7,025	0.7	8.4
174	Northern Berks Regional	13,366	0.6	8.8
175	Tiadaghton Valley Regional	7,586	2	4.1
176	South Abington Township	8,904	1	7.5
177	Aston Township	16,708	0.4	9.8
178	Springfield Township, Bucks County	5,045	1.2	6.9
179	Doylestown Township	17,430	0.9	8.1
180	South Williamsport	6,109	1.3	6.5
181	Royersford	4,777	0.6	9
182	Nazareth	5,706	0.7	8.8
183	West Shore Regional	7,745	1.5	5.8
184	North Sewickley Township	5,406	0.7	8.7
185	North Huntingdon Township	30,414	0.5	9.6
186	Warminster Township	32,395	0.8	8.7
187	Jefferson Hills Borough	11,309	1.8	5.3
188	Hellam Township	8,645	1.4	6.7
189	Moon Township	25,758	0.8	9
190	Upper Providence Township, Montgomery County	24,445	0.4	10.2
191	Edinboro	5,902	0.7	9.7
192	Allegheny Township, Westmoreland County	8,093	0.9	9
193	Mifflin County Regional	16,941	1.3	7.6
194	Canonsburg	8,815	1.5	7
195	Norwood	5,896	0.7	9.8
196	Littlestown	4,489	1.8	6
197	North Strabane Township	14,703	1.8	5.8
198	Shenango Township, Lawrence County	7,253	0.8	9.4
199	Hilltown Township	15,467	0.6	10.1
200	Vandergrift	4,917	3.3	1
201	West Hempfield Township	16,598	1.1	8.6
202	Jenkins Township	4,475	0.9	9.4
203	Bradford Township	4,724	2.3	4.4
204	Spring Township, Berks County	27,528	0.8	9.9
205	Southern Regional York County	11,515	1.3	8.1
206	Findlay Township	5,867	1.5	7.3
207	Exeter Township, Berks County	25,956	0.9	9.5
208	Northeastern Regional	11,878	0.6	10.7
209	Nether Providence Township	13,770	0.9	9.8
210	Hatfield Township	21,048	1	9.2
211	Cambria Township	5,768	1.2	8.7
212	West Brandywine Township	7,495	1.5	7.9
213	Salisbury Township	13,977	0.6	11
214	Conshohocken	8,081	0.6	10.9
215	Vernon Township	5,432	0.4	11.8
216	Haverford Township	49,422	0.5	11.4
217	Millersville	8,380	1.2	8.9
218	Old Forge	7,885	1.1	9.1
219	Pequea Township	5,022	1.4	8.4
220	Scott Township, Allegheny County	16,567	1.1	9.5
221	Penn Township, York County	16,511	1.3	8.7
222	Ridley Township	31,190	0.9	10.4
223	Lower Gwynedd Township	11,543	0.3	12.6
224	Forest Hills	6,331	0.8	10.7
225	Bushkill Township	8,528	3	2.9
226	Carbondale	8,386	1.7	7.8
227	Donora	4,584	2	6.8
228	West Mead Township	5,082	1.8	7.5
229	Lansdale	16,633	0.9	10.6
230	Hopewell Township	12,711	1.7	7.7
231	Montgomery Township	26,299	0.3	12.9
232	Plum	27,274	2.4	5.5
233	Hollidaysburg	5,763	3.1	2.9
234	Scott Township, Columbia County	5,016	0.2	13.2
235	Elizabethtown	11,591	1.8	7.6
236	Cumru Township	15,387	0.8	11
237	Springfield Township, Montgomery County	19,751	1.2	9.8
238	Duryea	4,857	1.9	7.6
239	Green Tree	4,966	1.2	9.9
240	Sewickley	4,381	1.4	9.4
241	Susquehanna Regional	8,455	2.1	6.9
242	Lehigh Township, Northampton County	10,479	1.7	8.3
243	Lower Allen Township	19,539	0.7	11.8
244	Lower Swatara Township	8,904	1.8	8.1
245	Palmer Township	21,512	0.6	12.3
246	East Hempfield Township	24,694	1.3	9.9
247	North Londonderry Township	8,523	0.1	14.1
248	Slatington	4,322	0.5	13
249	Telford	4,849	1.9	8.2
250	West Goshen Township	23,160	1.5	9.6
251	St. Marys City	12,279	1.1	11.2
252	Archbald	6,947	2	7.9
253	York Area Regional	55,386	2	8
254	Dormont	8,347	2	8
255	Kutztown	5,066	1.6	9.7
256	Ohio Township	6,874	0.4	13.7
257	Hummelstown	4,648	2.2	7.7
258	Sayre	6,410	2.5	6.6
259	Bridgeville	5,005	1.2	11.2
260	Collier Township	8,324	0.5	13.7
261	Wilkins Township	6,184	0.2	14.9
262	Marple Township	23,872	0.2	14.9
263	Fairview Township, York County	17,555	2.2	7.8
264	Logan Township	12,364	1.3	11.1
265	Souderton	7,063	2.4	7.2
266	North Fayette Township	14,935	0.4	14.3
267	West Pittston	4,741	1.7	9.9
268	Granville Township	5,000	0	15.8
269	Middletown Township	45,185	0.7	13.5
270	New Holland	5,507	1.3	11.6
271	Bethlehem Township	23,983	0.8	13.5
272	Shillington	5,289	0.8	13.6
273	Upper Pottsgrove Township	5,617	2.3	8.2
274	Brentwood	9,364	2.2	8.5
275	Monaca	5,492	1.5	11.3
276	Emmaus	11,490	0.6	14.3
277	Ridley Park	7,045	2	9.7
278	Smith Township	4,367	3.2	5.7
279	Valley Township	7,869	2.5	8.1
280	Ambler	6,532	1.4	12.2
281	North Versailles Township	12,127	2.9	7
282	Washington Township, Franklin County	14,671	0.8	14.6
283	Middlesex Township, Cumberland County	7,499	1.3	12.8
284	Oakmont	6,466	1.4	12.7
285	Falls Township, Bucks County	33,854	1.2	13.2
286	Newberry Township	15,749	1.4	12.7
287	Limerick Township	19,144	0.4	16.1
288	Cumberland Township, Greene County	6,221	1	14.3
289	Carroll Township, Washington County	5,481	3.8	4.4
290	Slate Belt Regional	12,451	2.8	8
291	Meadville	12,917	1.6	12.2
292	Phoenixville	17,012	1.9	11.3
293	Kennett Square	6,192	1.6	12.4
294	Manheim Township	40,395	1.2	13.8
295	Susquehanna Township, Dauphin County	25,197	1.8	11.7
296	Richland Township, Bucks County	13,388	1.3	13.4
297	Hamburg	4,427	2.9	7.9
298	Ephrata Township	10,465	1	14.8
299	Ephrata	13,956	1.6	12.5
300	Lower Merion Township	59,262	0.5	16.4
301	Bangor	5,222	2.5	9.8
302	Hellertown	5,840	2.9	8.4
303	Montoursville	4,420	0.9	15.4
304	West View	6,578	0.6	16.7
305	North Cornwall Township	7,868	1.4	14.2
306	Dunmore	12,933	1.8	13.1
307	Oil City	9,769	1.8	12.9
308	Millcreek Township, Erie County	53,422	2.6	10.6
309	Lower Paxton Township	49,296	1.8	13.5
310	Oxford	5,648	2.5	11.2
311	Abington Township, Montgomery County	55,631	0.8	17.1
312	California	6,738	2.7	10.7
313	Nanticoke	10,253	1.5	15
314	Mechanicsburg	9,021	0.9	17.2
315	Central Berks Regional	13,309	1.5	15.1
316	North Coventry Township	8,012	0.2	19.5
317	Colebrookdale District	6,014	1.2	16.3
318	Lock Haven	9,218	2.2	12.8
319	Palmyra	7,556	2.5	11.6
320	Upper Moreland Township	24,182	0.9	17.3
321	Catasauqua	6,619	1.5	15.3
322	Exeter	5,580	2.2	13.1
323	Darby Township	9,282	2	13.5
324	Derry Township, Dauphin County	25,131	1.6	15.1
325	Perkasie	8,561	1.6	15
326	Prospect Park	6,496	3.1	10
327	Tarentum	4,401	3	10.5
328	Ellwood City	7,445	1.3	16.1
329	West Caln Township	9,087	4.5	5.3
330	Chippewa Township	7,995	0.3	20.3
331	Ross Township	30,541	0.7	19.1
