11	Williston	9,778	0.7	19.7
12	Northfield	6,006	2.7	7.7
13	Montpelier	7,434	0.9	21.7
14	St. Johnsbury	7,158	2.1	13.7
15	Hartford	9,567	2.6	13.3
16	Springfield	8,864	1.8	20.9
17	Burlington	42,212	2.7	19.8
18	South Burlington	19,318	1.7	29.6
19	Bennington	14,900	2.1	27.9
20	Winooski	7,233	3.9	16.7
21	Rutland	15,300	3.9	25
22	Brattleboro	11,410	3.5	40.1
23	Barre	8,605	8.4	27.5
24	St. Albans	6,777	5.8	63.6
